area_type,availability,Location,Size,society,total_sqft,bath,balcony,Price,No. of Bedrooms,target_column_name
Cumilla,31-Jul,cantonment,,,,2,1,5400000,2,
Cumilla,1-Aug,cantonment,,,,2,1,5400000,2,
Cumilla,2-Aug,cantonment,,,,2,1,4784000,2,
Cumilla,3-Aug,cantonment,,,,2,1,4800000,2,
Cumilla,4-Aug,cantonment,,,,2,1,3897999,2,
Cumilla,5-Aug,cantonment,,,,2,1,3761999,2,
Cumilla,6-Aug,cantonment,,,,2,1,4110000,2,
Cumilla,7-Aug,cantonment,,,,2,1,4000000,2,
Cumilla,8-Aug,cantonment,,,,2,1,3958000,2,
Cumilla,9-Aug,cantonment,,,,2,1,3735000,2,
Cumilla,10-Aug,cantonment,,,,2,1,4079999,2,
Cumilla,11-Aug,cantonment,,,,2,1,3929000,2,
Cumilla,12-Aug,cantonment,,,,2,1,3820000,2,
Cumilla,13-Aug,cantonment,,,,2,1,4220000,2,
Cumilla,14-Aug,cantonment,,,,2,1,4020000,2,
Cumilla,15-Aug,cantonment,,,,2,1,5077000,3,
Cumilla,16-Aug,cantonment,,,,2,1,4500000,2,
Cumilla,17-Aug,cantonment,,,,2,1,4400000,2,
Cumilla,18-Aug,cantonment,,,,2,1,15200000,3,
Cumilla,19-Aug,cantonment,,,,2,1,25600000,4,
Cumilla,20-Aug,cantonment,,,,2,1,20099999,3,
Cumilla,21-Aug,cantonment,,,,2,1,11900000,3,
Cumilla,22-Aug,cantonment,,,,2,1,12100000,3,
Cumilla,23-Aug,cantonment,,,,2,1,12300000,3,
Cumilla,24-Aug,cantonment,,,,2,1,12300000,3,
Cumilla,25-Aug,cantonment,,,,2,1,4100000,2,
Cumilla,26-Aug,cantonment,,,,2,1,6830000,2,
Cumilla,27-Aug,cantonment,,,,2,1,6750000,2,
Cumilla,28-Aug,cantonment,,,,2,1,6800000,2,
Cumilla,29-Aug,cantonment,,,,2,1,10000000,3,
Cumilla,30-Aug,cantonment,,,,2,1,8250000,2,
Cumilla,31-Aug,cantonment,,,,2,1,3840000,2,
Cumilla,1-Sep,cantonment,,,,2,1,11600000,3,
Cumilla,2-Sep,cantonment,,,,2,1,3800000,2,
Cumilla,3-Sep,cantonment,,,,2,1,8200000,2,
Cumilla,4-Sep,cantonment,,,,2,1,11500000,3,
Cumilla,5-Sep,cantonment,,,,2,1,4000000,2,
Cumilla,6-Sep,cantonment,,,,2,1,3847999,2,
Cumilla,7-Sep,cantonment,,,,2,1,8300000,2,
Cumilla,8-Sep,cantonment,,,,2,1,12000000,3,
Cumilla,9-Sep,cantonment,,,,2,1,3835000,2,
Cumilla,10-Sep,laksam,,,,2,1,8100000,2,
Cumilla,11-Sep,laksam,,,,2,1,3825000,2,
Cumilla,12-Sep,laksam,,,,2,1,3865000,2,
Cumilla,13-Sep,laksam,,,,2,1,3900000,2,
Cumilla,14-Sep,laksam,,,,2,1,4100000,2,
Cumilla,15-Sep,laksam,,,,2,1,4000000,2,
Cumilla,16-Sep,laksam,,,,2,1,5300000,3,
Cumilla,17-Sep,laksam,,,,2,1,4100000,2,
Cumilla,18-Sep,laksam,,,,2,1,13400000,3,
Cumilla,19-Sep,laksam,,,,2,1,13500000,3,
Cumilla,20-Sep,laksam,,,,2,1,13500000,3,
Cumilla,21-Sep,laksam,,,,2,1,8450000,3,
Noakhali ,22-Sep,Sonagazi,,,,2,1,7995000,3,
Noakhali ,23-Sep,Sonagazi,,,,2,1,8874000,3,
Noakhali ,24-Sep,Sonagazi,,,,2,1,7767000,3,
Noakhali ,25-Sep,Sonagazi,,,,2,1,13899999,3,
Noakhali ,26-Sep,Sonagazi,,,,2,1,20099999,3,
Noakhali ,27-Sep,Sonagazi,,,,2,1,15700000,3,
Noakhali ,28-Sep,Sonagazi,,,,2,1,9800000,3,
Noakhali ,29-Sep,Sonagazi,,,,2,1,7650000,2,
Noakhali ,30-Sep,Sonagazi,,,,2,1,7200000,2,
Noakhali ,1-Oct,Sonagazi,,,,2,1,10200000,3,
Noakhali ,2-Oct,Sonagazi,,,,2,1,12800000,3,
Noakhali ,3-Oct,Sonagazi,,,,2,1,12600000,3,
Noakhali ,4-Oct,Sonagazi,,,,2,1,13600000,3,
Noakhali ,5-Oct,Sonagazi,,,,2,1,12600000,3,
Noakhali ,6-Oct,Sonagazi,,,,2,1,12400000,3,
Noakhali ,7-Oct,Sonagazi,,,,2,1,4751000,2,
Noakhali ,8-Oct,Sonagazi,,,,2,1,4565000,2,
Noakhali ,9-Oct,Sonagazi,,,,2,1,9222000,3,
Noakhali ,10-Oct,Sonagazi,,,,2,1,8874000,3,
Noakhali ,11-Oct,Sonagazi,,,,2,1,8450000,3,
Noakhali ,12-Oct,Sonagazi,,,,2,1,15500000,3,
Noakhali ,13-Oct,Sonagazi,,,,2,1,9000000,3,
Noakhali ,14-Oct,Sonagazi,,,,2,1,11399999,3,
Noakhali ,15-Oct,Sonagazi,,,,2,1,11200000,3,
Noakhali ,16-Oct,Sonagazi,,,,2,1,11500000,3,
Noakhali ,17-Oct,Sonagazi,,,,2,1,7600000,2,
Noakhali ,18-Oct,Sonagazi,,,,2,1,7300000,2,
Noakhali ,19-Oct,Sonagazi,,,,2,1,7450000,2,
Noakhali ,20-Oct,Sonagazi,,,,2,1,7300000,2,
Noakhali ,21-Oct,Sonagazi,,,,2,1,7000000,2,
Noakhali ,22-Oct,Sonagazi,,,,2,1,7950000,3,
Noakhali ,23-Oct,Sonagazi,,,,2,1,8350000,3,
Noakhali ,24-Oct,Sonagazi,,,,2,1,8250000,3,
Noakhali ,25-Oct,Sonagazi,,,,2,1,8050000,3,
Noakhali ,26-Oct,Sonagazi,,,,2,1,7800000,3,
Noakhali ,27-Oct,Sonagazi,,,,2,1,7800000,3,
Noakhali ,28-Oct,Sonagazi,,,,2,1,7800000,2,
Noakhali ,29-Oct,Sonagazi,,,,2,1,7450000,2,
Noakhali ,30-Oct,Sonagazi,,,,2,1,4000000,2,
Noakhali ,31-Oct,Noakhali sadar,,,,2,1,4100000,4,
Noakhali ,1-Nov,Noakhali sadar,,,,2,1,4100000,2,
Noakhali ,2-Nov,Noakhali sadar,,,,2,1,4200000,2,
Noakhali ,3-Nov,Noakhali sadar,,,,2,1,3735000,1,
Noakhali ,4-Nov,Noakhali sadar,,,,2,1,3735000,1,
Noakhali ,5-Nov,Noakhali sadar,,,,2,1,3735000,1,
Noakhali ,6-Nov,Noakhali sadar,,,,2,1,5050000,2,
Noakhali ,7-Nov,Noakhali sadar,,,,2,1,5100000,3,
Noakhali ,8-Nov,Noakhali sadar,,,,2,1,4000000,2,
Noakhali ,9-Nov,Noakhali sadar,,,,2,1,4200000,2,
Noakhali ,10-Nov,Noakhali sadar,,,,2,1,5075000,3,
Noakhali ,11-Nov,Noakhali sadar,,,,2,1,3975000,2,
Noakhali ,12-Nov,Noakhali sadar,,,,2,1,4000000,2,
Noakhali ,13-Nov,Noakhali sadar,,,,2,1,4100000,2,
Noakhali ,14-Nov,Noakhali sadar,,,,2,1,5100000,3,
Noakhali ,15-Nov,Noakhali sadar,,,,2,1,4100000,2,
Noakhali ,16-Nov,Noakhali sadar,,,,2,1,4100000,2,
Noakhali ,17-Nov,Noakhali sadar,,,,2,1,5300000,3,
Noakhali ,18-Nov,Noakhali sadar,,,,2,1,15700000,3,
Noakhali ,19-Nov,Noakhali sadar,,,,2,1,2876000,2,
Noakhali ,20-Nov,Noakhali sadar,,,,2,1,2620000,2,
Noakhali ,21-Nov,Noakhali sadar,,,,2,1,3668000,2,
Noakhali ,22-Nov,Noakhali sadar,,,,2,1,4861000,3,
Noakhali ,23-Nov,Noakhali sadar,,,,2,1,4900000,2,
Noakhali ,24-Nov,Noakhali sadar,,,,2,1,10500000,3,
Noakhali ,25-Nov,Noakhali sadar,,,,2,1,9614000,2,
Noakhali ,26-Nov,Noakhali sadar,,,,2,1,8800000,2,
Noakhali ,27-Nov,Noakhali sadar,,,,2,1,5933000,3,
Noakhali ,28-Nov,Noakhali sadar,,,,2,1,5644000,3,
Noakhali ,29-Nov,Noakhali sadar,,,,2,1,11800000,3,
Noakhali ,30-Nov,Noakhali sadar,,,,2,1,12200000,3,
Noakhali ,1-Dec,Noakhali sadar,,,,2,1,12500000,3,
Noakhali ,2-Dec,Noakhali sadar,,,,2,1,11500000,3,
Noakhali ,3-Dec,Noakhali sadar,,,,2,1,5561000,2,
Noakhali ,4-Dec,Noakhali sadar,,,,2,1,5694000,2,
Noakhali ,5-Dec,Noakhali sadar,,,,2,1,5750000,2,
Noakhali ,6-Dec,Noakhali sadar,,,,2,1,5497000,2,
Noakhali ,7-Dec,Noakhali sadar,,,,2,1,5625000,2,
Noakhali ,8-Dec,Noakhali sadar,,,,2,1,7356000,2,
Noakhali ,9-Dec,Noakhali sadar,,,,2,1,6916000,2,
Noakhali ,10-Dec,Noakhali sadar,,,,2,1,7778000,2,
Noakhali ,11-Dec,Noakhali sadar,,,,2,1,7452000,2,
Noakhali ,12-Dec,Noakhali sadar,,,,2,1,7428000,2,
Noakhali ,13-Dec,Noakhali sadar,,,,2,1,7873999,2,
Noakhali ,14-Dec,Noakhali sadar,,,,2,1,44900000,4,
Noakhali ,15-Dec,Noakhali sadar,,,,2,1,43400000,4,
Noakhali ,16-Dec,Noakhali sadar,,,,2,1,40300000,4,
Noakhali ,17-Dec,bokshir bazar,,,,2,1,19300000,3,
Noakhali ,18-Dec,bokshir bazar,,,,2,1,30900000,3,
Noakhali ,19-Dec,bokshir bazar,,,,2,1,17500000,3,
Noakhali ,20-Dec,bokshir bazar,,,,2,1,25000000,4,
Noakhali ,21-Dec,bokshir bazar,,,,2,1,5500000,2,
Noakhali ,22-Dec,bokshir bazar,,,,2,1,9267000,3,
Noakhali ,23-Dec,bokshir bazar,,,,2,1,8717000,3,
Noakhali ,24-Dec,bokshir bazar,,,,2,1,8045999,3,
Noakhali ,25-Dec,bokshir bazar,,,,2,1,5339000,2,
Noakhali ,26-Dec,bokshir bazar,,,,2,1,5253000,2,
Noakhali ,27-Dec,bokshir bazar,,,,2,1,8088000,3,
Noakhali ,28-Dec,bokshir bazar,,,,2,1,7073000,3,
Noakhali ,29-Dec,bokshir bazar,,,,2,1,6395000,2,
Noakhali ,30-Dec,bokshir bazar,,,,2,1,7272000,3,
Noakhali ,31-Dec,bokshir bazar,,,,2,1,7109000,3,
Noakhali ,1-Jan,bokshir bazar,,,,2,1,7293000,3,
Noakhali ,2-Jan,bokshir bazar,,,,2,1,7655000,3,
Noakhali ,3-Jan,bokshir bazar,,,,2,1,6808000,3,
Noakhali ,4-Jan,bokshir bazar,,,,2,1,11600000,3,
Noakhali ,5-Jan,bokshir bazar,,,,2,1,11700000,3,
Noakhali ,6-Jan,bokshir bazar,,,,2,1,11700000,3,
Noakhali ,7-Jan,bokshir bazar,,,,2,1,11200000,3,
Noakhali ,8-Jan,bokshir bazar,,,,2,1,11500000,3,
Noakhali ,9-Jan,ajim gonj,,,,2,1,11000000,3,
Noakhali ,10-Jan,ajim gonj,,,,2,1,7900000,3,
Noakhali ,11-Jan,ajim gonj,,,,2,1,16500000,3,
Noakhali ,12-Jan,ajim gonj,,,,2,1,3024000,1,
Noakhali ,13-Jan,ajim gonj,,,,2,1,5250000,2,
Noakhali ,14-Jan,ajim gonj,,,,2,1,5145000,2,
Noakhali ,15-Jan,ajim gonj,,,,2,1,4998000,2,
Noakhali ,16-Jan,ajim gonj,,,,2,1,5040000,2,
Noakhali ,17-Jan,ajim gonj,,,,2,1,4620000,2,
Noakhali ,18-Jan,ajim gonj,,,,2,1,3420000,2,
Noakhali ,19-Jan,ajim gonj,,,,2,1,2820000,2,
Noakhali ,20-Jan,ajim gonj,,,,2,1,3960000,3,
Noakhali ,21-Jan,ajim gonj,,,,2,1,3479999,2,
Noakhali ,22-Jan,ajim gonj,,,,2,1,2880000,2,
Noakhali ,23-Jan,ajim gonj,,,,2,1,3180000,2,
Noakhali ,24-Jan,ajim gonj,,,,2,1,5100000,2,
Noakhali ,25-Jan,ajim gonj,,,,2,1,5250000,2,
Noakhali ,26-Jan,ajim gonj,,,,2,1,8230000,3,
Noakhali ,27-Jan,ajim gonj,,,,2,1,5400000,2,
Noakhali ,28-Jan,ajim gonj,,,,2,1,5400000,2,
Noakhali ,29-Jan,ajim gonj,,,,2,1,8500000,3,
Noakhali ,30-Jan,ajim gonj,,,,2,1,8600000,3,
Noakhali ,31-Jan,ajim gonj,,,,2,1,10200000,3,
Noakhali ,1-Feb,ajim gonj,,,,2,1,11100000,3,
Noakhali ,2-Feb,ajim gonj,,,,2,1,10000000,3,
Noakhali ,3-Feb,ajim gonj,,,,2,1,11700000,3,
Noakhali ,4-Feb,ajim gonj,,,,2,1,11299999,3,
Noakhali ,5-Feb,ajim gonj,,,,2,1,11100000,3,
Noakhali ,6-Feb,ajim gonj,,,,2,1,10800000,3,
Noakhali ,7-Feb,ajim gonj,,,,2,1,10700000,3,
Noakhali ,8-Feb,ajim gonj,,,,2,1,11500000,3,
Noakhali ,9-Feb,ajim gonj,,,,2,1,26200000,4,
Noakhali ,10-Feb,ajim gonj,,,,2,1,36200000,4,
Noakhali ,11-Feb,ajim gonj,,,,2,1,37500000,4,
Noakhali ,12-Feb,ajim gonj,,,,2,1,31700000,4,
Noakhali ,13-Feb,ajim gonj,,,,2,1,28400000,4,
Noakhali ,14-Feb,ajim gonj,,,,2,1,7262000,3,
Noakhali ,15-Feb,ajim gonj,,,,2,1,6659999,2,
Noakhali ,16-Feb,ajim gonj,,,,2,1,8087000,3,
Noakhali ,17-Feb,ajim gonj,,,,2,1,6213000,2,
Noakhali ,18-Feb,ajim gonj,,,,2,1,7840000,3,
Noakhali ,19-Feb,ajim gonj,,,,2,1,8897000,3,
Noakhali ,20-Feb,Noakhali sadar,,,,2,1,29300000,4,
Noakhali ,21-Feb,Noakhali sadar,,,,2,1,9999000,3,
Noakhali ,22-Feb,Noakhali sadar,,,,2,1,4550000,1,
Noakhali ,23-Feb,Noakhali sadar,,,,2,1,40400000,4,
Noakhali ,24-Feb,Noakhali sadar,,,,2,1,33100000,3,
Noakhali ,25-Feb,Noakhali sadar,,,,2,1,40199999,4,
Noakhali ,26-Feb,Noakhali sadar,,,,2,1,41600000,4,
Noakhali ,27-Feb,Noakhali sadar,,,,2,1,33600000,3,
Noakhali ,28-Feb,Noakhali sadar,,,,2,1,32000000,3,
Noakhali ,1-Mar,Noakhali sadar,,,,2,1,5771000,2,
Noakhali ,2-Mar,Noakhali sadar,,,,2,1,6412000,2,
Narayangamj,3-Mar,Futullah ,,,,2,1,8362000,3,
Narayangamj,4-Mar,Futullah ,,,,2,1,6388000,2,
Narayangamj,5-Mar,Futullah ,,,,2,1,3747000,1,
Narayangamj,6-Mar,Futullah ,,,,2,1,7309000,3,
Narayangamj,7-Mar,Futullah ,,,,2,1,5354000,2,
Narayangamj,8-Mar,Futullah ,,,,2,1,4595000,1,
Narayangamj,9-Mar,Futullah ,,,,2,1,8323000,3,
Narayangamj,10-Mar,Futullah ,,,,2,1,7348000,3,
Narayangamj,11-Mar,Futullah ,,,,2,1,9494000,3,
Narayangamj,12-Mar,Futullah ,,,,2,1,7234999,3,
Narayangamj,13-Mar,Futullah ,,,,2,1,6241000,2,
Narayangamj,14-Mar,Futullah ,,,,2,1,5266000,2,
Narayangamj,15-Mar,Futullah ,,,,2,1,4982000,2,
Narayangamj,16-Mar,Futullah ,,,,2,1,8514000,3,
Narayangamj,17-Mar,Futullah ,,,,2,1,6285000,2,
Narayangamj,18-Mar,Futullah ,,,,2,1,6158000,2,
Narayangamj,19-Mar,Futullah ,,,,2,1,3488000,1,
Narayangamj,20-Mar,Futullah ,,,,2,1,8234999,2,
Narayangamj,21-Mar,Futullah ,,,,2,1,10600000,3,
Narayangamj,22-Mar,Futullah ,,,,2,1,8676000,2,
Narayangamj,23-Mar,Futullah ,,,,2,1,5661000,1,
Narayangamj,24-Mar,Futullah ,,,,2,1,10500000,3,
Narayangamj,25-Mar,Futullah ,,,,2,1,9558000,2,
Narayangamj,26-Mar,Futullah ,,,,2,1,11900000,3,
Narayangamj,27-Mar,Futullah ,,,,2,1,8897000,2,
Narayangamj,28-Mar,Futullah ,,,,2,1,6984999,2,
Narayangamj,29-Mar,Futullah ,,,,2,1,10800000,3,
Narayangamj,30-Mar,Futullah ,,,,2,1,9264000,2,
Narayangamj,31-Mar,sadar,,,,2,1,7426000,2,
Narayangamj,1-Apr,sadar,,,,2,1,11200000,3,
Narayangamj,2-Apr,sadar,,,,2,1,11700000,3,
Narayangamj,3-Apr,sadar,,,,2,1,5000000,1,
Narayangamj,4-Apr,sadar,,,,2,1,6691000,1,
Narayangamj,5-Apr,sadar,,,,2,1,4800000,3,
Narayangamj,6-Apr,sadar,,,,2,1,13500000,3,
Narayangamj,7-Apr,sadar,,,,2,1,68700000,4,
Narayangamj,8-Apr,sadar,,,,2,1,4359000,2,
Narayangamj,9-Apr,sadar,,,,2,1,8570000,3,
Narayangamj,10-Apr,sadar,,,,2,1,23500000,4,
Narayangamj,11-Apr,sadar,,,,2,1,9900000,3,
Narayangamj,12-Apr,sadar,,,,2,1,46100000,3,
Narayangamj,13-Apr,sadar,,,,2,1,5055000,3,
Narayangamj,14-Apr,sadar,,,,2,1,6819000,3,
Narayangamj,15-Apr,sadar,,,,2,1,3872999,2,
Narayangamj,16-Apr,sadar,,,,2,1,4371000,1,
Narayangamj,17-Apr,sadar,,,,2,1,4371000,1,
Narayangamj,18-Apr,Futullah ,,,,2,1,4888000,1,
Narayangamj,19-Apr,Futullah ,,,,2,1,4582000,2,
Narayangamj,20-Apr,Futullah ,,,,2,1,4831000,2,
Narayangamj,21-Apr,Futullah ,,,,2,1,4845000,2,
Narayangamj,22-Apr,Futullah ,,,,2,1,4855000,2,
Narayangamj,23-Apr,Futullah ,,,,2,1,5200000,1,
Narayangamj,24-Apr,Futullah ,,,,2,1,4163000,1,
Narayangamj,25-Apr,Futullah ,,,,2,1,4950000,1,
Narayangamj,26-Apr,Futullah ,,,,2,1,4738000,1,
Narayangamj,27-Apr,Futullah ,,,,2,1,6655000,2,
Narayangamj,28-Apr,Futullah ,,,,2,1,7476000,2,
Narayangamj,29-Apr,Futullah ,,,,2,1,9762000,3,
Narayangamj,30-Apr,Futullah ,,,,2,1,9785000,3,
Narayangamj,1-May,Futullah ,,,,2,1,17900000,3,
Narayangamj,2-May,sadar,,,,2,1,16000000,3,
Narayangamj,3-May,sadar,,,,2,1,16500000,3,
Narayangamj,4-May,sadar,,,,2,1,28000000,2,
Narayangamj,5-May,sadar,,,,2,1,18500000,3,
Narayangamj,6-May,sadar,,,,2,1,5301000,2,
Narayangamj,7-May,sadar,,,,2,1,8900000,3,
Narayangamj,8-May,sadar,,,,2,1,6061000,2,
Narayangamj,9-May,sadar,,,,2,1,7408000,3,
Narayangamj,19-Dec,Futullah ,,,,2,1,6083000,3,
Narayangamj,20-Dec,Futullah ,,,,2,1,5949000,2,
Narayangamj,21-Dec,Futullah ,,,,2,1,5657000,2,
Narayangamj,22-Dec,Futullah ,,,,2,1,5500000,2,
Narayangamj,23-Dec,sadar,,,,2,1,5837000,2,
Narayangamj,24-Dec,sadar,,,,2,1,5848000,3,
Narayangamj,25-Dec,sadar,,,,2,1,5089000,2,
Narayangamj,26-Dec,sadar,,,,2,1,4789000,2,
Narayangamj,27-Dec,Futullah ,,,,2,1,50100000,4,
Narayangamj,28-Dec,sadar,,,,2,1,4600000,2,
Narayangamj,29-Dec,Futullah ,,,,2,1,4500000,2,
Narayangamj,30-Dec,sadar,,,,2,1,5150000,2,
Narayangamj,31-Dec,Futullah ,,,,2,1,6233000,2,
Narayangamj,1-Jan,sadar,,,,2,1,10100000,3,
Narayangamj,2-Jan,Futullah ,,,,2,1,3500000,1,
Narayangamj,3-Jan,sadar,,,,2,1,11600000,3,
Narayangamj,4-Jan,Futullah ,,,,2,1,9335000,3,
Narayangamj,5-Jan,sadar,,,,2,1,8001000,3,
Narayangamj,6-Jan,Futullah ,,,,2,1,9658000,3,
Narayangamj,7-Jan,sf,,,,2,1,3500000,1,
Narayangamj,8-Jan,s,,,,2,1,11600000,3,
Narayangamj,9-Jan,Futullah ,,,,2,1,11399999,3,
Narayangamj,10-Jan,,,,,2,1,11000000,3,
Narayangamj,11-Jan,Futullah ,,,,2,1,11500000,3,
Narayangamj,12-Jan,Futullah ,5 BHK,,,2,1,1892,3b,
Narayangamj,13-Jan,Futullah ,5 BHK,,,2,1,1798,3b,
Gazipur,14-Jan,sadar,5 BHK,,,2,1,1862,3b,
Gazipur,15-Jan,sadar,5 BHK,,,2,1,1216,2b,
Gazipur,16-Jan,sadar,5 BHK,,,2,1,1340,3b,
Gazipur,17-Jan,sadar,5 BHK,,,2,1,3628,4b,
Gazipur,18-Jan,sadar,5 BHK,,,2,1,1000,2b,
Gazipur,19-Jan,Baria,5 BHK,,,2,1,1076,2b,
Gazipur,20-Jan,Baria,5 BHK,,,2,1,1097,2b,
Gazipur,21-Jan,Baria,5 BHK,,,2,1,1076,2b,
Gazipur,22-Jan,Baria,5 BHK,,,2,1,1235,2b,
Gazipur,23-Jan,Baria,5 BHK,,,2,1,1124,1b,
Gazipur,24-Jan,Baria,5 BHK,,,2,1,1076,2b,
Gazipur,25-Jan,Baria,5 BHK,,,2,1,1097,2b,
Gazipur,26-Jan,Baria,5 BHK,,,2,1,1635,3b,
Gazipur,27-Jan,Baria,5 BHK,,,2,1,4332,4b,
Gazipur,28-Jan,Baria,5 BHK,,,2,1,1260,5b,
Gazipur,29-Jan,Baria,5 BHK,,,2,1,1272,2b,
Gazipur,30-Jan,Baria,5 BHK,,,2,1,3596,4b,
Gazipur,31-Jan,Baria,5 BHK,,,2,1,4239,5b,
Gazipur,1-Feb,Baria,5 BHK,,,2,1,2666,3b,
Gazipur,2-Feb,Baria,5 BHK,,,2,1,1195,3b,
Gazipur,3-Feb,Baria,5 BHK,,,2,1,1205,3b,
Gazipur,4-Feb,Baria,5 BHK,,,2,1,1044,3b,
Gazipur,5-Feb,Baria,5 BHK,,,2,1,1230,3b,
Gazipur,6-Feb,Baria,5 BHK,,,2,1,1300,3b,
Gazipur,7-Feb,Baria,5 BHK,,,2,1,1205,3b,
Gazipur,8-Feb,Baria,5 BHK,,,2,1,1305,3b,
Gazipur,9-Feb,Baria,5 BHK,,,2,1,1205,3b,
Gazipur,10-Feb,Baria,5 BHK,,,2,1,1195,3b,
Gazipur,11-Feb,Baria,5 BHK,,,2,1,1375,7b,
Gazipur,12-Feb,Baria,5 BHK,,,2,1,1545,3b,
Gazipur,13-Feb,Baria,5 BHK,,,2,1,1205,3b,
Gazipur,14-Feb,Baria,5 BHK,,,2,1,1901,3b,
Gazipur,15-Feb,Baria,5 BHK,,,2,1,1901,3b,
Gazipur,16-Feb,Baria,5 BHK,,,2,1,1337,3b,
Gazipur,17-Feb,Baria,5 BHK,,,2,1,1337,3b,
Gazipur,18-Feb,Baria,5 BHK,,,2,1,1978,3b,
Gazipur,19-Feb,Baria,5 BHK,,,2,1,1505,3b,
Gazipur,20-Feb,Bhaowal ,5 BHK,,,2,1,1535,,
Gazipur,21-Feb,Bhaowal,5 BHK,,,2,1,1110,,
Gazipur,22-Feb,Baria,5 BHK,,,2,1,1455,3b,
Gazipur,23-Feb,Baria,5 BHK,,,2,1,1105,2b,
Gazipur,24-Feb,Baria,5 BHK,,,2,1,1271,8b,
Gazipur,25-Feb,Baria,5 BHK,,,2,1,1078,6b,
Gazipur,26-Feb,Baria,5 BHK,,,2,1,3273,3b,
Gazipur,27-Feb,Baria,5 BHK,,,2,1,2697,3b,
Gazipur,28-Feb,Baria,5 BHK,,,2,1,5300,5b,
Gazipur,1-Mar,Baria,5 BHK,,,2,1,3633,4b,
Gazipur,2-Mar,Baria,5 BHK,,,2,1,5384,5b,
Gazipur,3-Mar,Baria,5 BHK,,,2,1,4289,5b,
Gazipur,4-Mar,Baria,5 BHK,,,2,1,4977,4b,
Gazipur,5-Mar,Baria,5 BHK,,,2,1,1635,3b,
Gazipur,6-Mar,Baria,6 BHK,,,2,1,1475,3b,
Gazipur,7-Mar,Baria,6 BHK,,,2,1,1360,3b,
Gazipur,8-Mar,Baria,6 BHK,,,2,1,1405,3b,
Gazipur,9-Mar,Baria,6 BHK,,,2,1,1408,3b,
Gazipur,10-Mar,Baria,6 BHK,,,2,1,1076,2b,
Gazipur,11-Mar,Baria,6 BHK,,,2,1,1841,3b,
Gazipur,12-Mar,Baria,6 BHK,,,2,1,1183,2b,
Gazipur,13-Mar,Baria,6 BHK,,,2,1,1620,3b,
Gazipur,14-Mar,Baria,6 BHK,,,2,1,1869,3b,
Gazipur,15-Mar,Baria,6 BHK,,,2,1,1360,3b,
Gazipur,16-Mar,Baria,6 BHK,,,2,1,1470,3b,
Gazipur,17-Mar,Baria,6 BHK,,,2,1,1575,3b,
Gazipur,18-Mar,Baria,6 BHK,,,2,1,1360,2b,
Gazipur,19-Mar,Baria,6 BHK,,,2,1,1715,3b,
Gazipur,20-Mar,Baria,6 BHK,,,2,1,1184,2b,
Gazipur,21-Mar,Baria,6 BHK,,,2,1,655,1b,
Gazipur,22-Mar,Baria,6 BHK,,,2,1,1680,3b,
Gazipur,23-Mar,Baria,6 BHK,,,2,1,1195,2b,
Gazipur,24-Mar,Baria,6 BHK,,,2,1,820,1b,
Gazipur,25-Mar,Baria,6 BHK,,,2,1,1215,2b,
Gazipur,26-Mar,Bhaowal,6 BHK,,,2,1,1290,,
Gazipur,27-Mar,Bhaowal,6 BHK,,,2,1,1505,,
Gazipur,28-Mar,Bhaowal,6 BHK,,,2,1,1535,,
Gazipur,29-Mar,Bhaowal,6 BHK,,,2,1,1465,,
Gazipur,30-Mar,Bhaowal,6 BHK,,,2,1,1075,,
Gazipur,31-Mar,Bhaowal,6 BHK,,,2,1,1290,,
Gazipur,1-Apr,Bhaowal,6 BHK,,,2,1,1045,,
Gazipur,2-Apr,Baria,6 BHK,,,2,1,1846,1b,
Gazipur,3-Apr,Baria,6 BHK,,,2,1,1630,1b,
Gazipur,4-Apr,Baria,6 BHK,,,2,1,1482,1b,
Gazipur,5-Apr,Baria,6 BHK,,,2,1,1232,1b,
Gazipur,6-Apr,Baria,6 BHK,,,2,1,2305,3b,
Gazipur,7-Apr,Baria,6 BHK,,,2,1,1047,2b,
Gazipur,8-Apr,Baria,6 BHK,,,2,1,1047,2b,
Gazipur,9-Apr,Baria,6 BHK,,,2,1,1397,3b,
Gazipur,10-Apr,Baria,6 BHK,,,2,1,1724,3b,
Gazipur,11-Apr,Baria,6 BHK,,,2,1,2278,3b,
Gazipur,12-Apr,Bhaowal,6 BHK,,,2,1,1145,,
Gazipur,13-Apr,Baria,6 BHK,,,2,1,1073,2b,
Gazipur,14-Apr,Baria,6 BHK,,,2,1,935,2b,
Gazipur,15-Apr,Baria,6 BHK,,,2,1,1500,3b,
Gazipur,16-Apr,Baria,6 BHK,,,2,1,1500,3b,
Gazipur,17-Apr,Baria,6 BHK,,,2,1,3613,4b,
Gazipur,18-Apr,Baria,6 BHK,,,2,1,1475,3b,
Gazipur,19-Apr,Baria,6 BHK,,,2,1,1576,3b,
Gazipur,20-Apr,Baria,6 BHK,,,2,1,1235,2b,
Gazipur,21-Apr,Baria,6 BHK,,,2,1,1576,3b,
Gazipur,22-Apr,Baria,6 BHK,,,2,1,1184,2b,
Gazipur,23-Apr,Baria,6 BHK,,,2,1,1099,2b,
Gazipur,24-Apr,Baria,6 BHK,,,2,1,1610,3b,
Gazipur,25-Apr,Baria,6 BHK,,,2,1,1442,2b,
Gazipur,26-Apr,Baria,6 BHK,,,2,1,1610,3b,
Gazipur,27-Apr,Baria,6 BHK,,,2,1,1610,3b,
